model_name,target,loss,r2,split,extract_layer,base_target,bin_num,bin_method,800_id,400_id,200_id,MAE,MAD,MADMAE
hk_co2->hk_nh3_100_extract0,hk_nh3,0.2167486101388931,0.7861790898666052,1.0,0,hk_co2,10,quantile,610,254,110,0.9549369990447061,2.160383469599427,2.2623308885932976
hk_co2->hk_nh3_50_extract0,hk_nh3,0.2161510586738586,0.7866052435122735,0.5,0,hk_co2,10,quantile,597,247,110,0.9214980746306496,2.160383469599427,2.3444253754576114
hk_co2->hk_nh3_30_extract0,hk_nh3,0.2122662812471389,0.7852713776743001,0.3,0,hk_co2,10,quantile,594,250,110,0.9430693110500595,2.160383469599427,2.290800309463946
hk_co2->hk_nh3_10_extract0,hk_nh3,0.2456620633602142,0.749373926012843,0.1,0,hk_co2,10,quantile,568,243,100,0.9931046762540062,2.160383469599427,2.175383442708577
hk_co2->hk_nh3_5_extract0,hk_nh3,0.2839933335781097,0.7284749388807018,0.05,0,hk_co2,10,quantile,551,247,105,1.0304325670281052,2.160383469599427,2.0965791830805967
hk_co2->hk_nh3_3_extract0,hk_nh3,0.2938884198665619,0.6917968984401583,0.03,0,hk_co2,10,quantile,545,233,97,1.0939517661969353,2.160383469599427,1.9748434404104342
hk_co2->hk_nh3_1_extract0,hk_nh3,0.3508436381816864,0.6539304515534958,0.01,0,hk_co2,10,quantile,496,227,101,1.1745297227011648,2.160383469599427,1.8393604076966321
hk_co2->hk_h2o_100_extract1,hk_h2o,0.3292396366596222,0.6809264441964304,1.0,1,hk_co2,10,quantile,556,249,120,1.4971414486812282,2.724305765085555,1.819671593145248
hk_co2->hk_h2o_50_extract1,hk_h2o,0.3539042472839355,0.6570029974004079,0.5,1,hk_co2,10,quantile,557,233,115,1.5881839605125079,2.724305765085555,1.7153590722616416
hk_co2->hk_h2o_30_extract1,hk_h2o,0.3687478899955749,0.6336167228640903,0.3,1,hk_co2,10,quantile,533,218,102,1.6355480268445641,2.724305765085555,1.6656837465919685
hk_co2->hk_h2o_10_extract1,hk_h2o,0.4080274999141693,0.5900599497057446,0.1,1,hk_co2,10,quantile,509,204,97,1.7347473248540417,2.724305765085555,1.5704337606139689
hk_co2->hk_h2o_5_extract1,hk_h2o,0.4683625102043152,0.5608499214900884,0.05,1,hk_co2,10,quantile,487,199,88,1.7829579762011831,2.724305765085555,1.527969700603955
hk_co2->hk_h2o_3_extract1,hk_h2o,0.4390430748462677,0.5472884646410769,0.03,1,hk_co2,10,quantile,465,194,88,1.81849222867913,2.724305765085555,1.4981124043979923
hk_co2->hk_h2o_1_extract1,hk_h2o,0.5336999893188477,0.4853297101921102,0.01,1,hk_co2,10,quantile,426,178,76,1.9375405796196878,2.724305765085555,1.406063849057705
hk_co2->hk_n2_100_extract1,hk_n2,0.4276692271232605,0.5711125060067981,1.0,1,hk_co2,10,quantile,549,250,113,0.18976342666740295,0.29849026706545106,1.5729599338897526
hk_co2->hk_n2_50_extract1,hk_n2,0.3892366886138916,0.6069937750288148,0.5,1,hk_co2,10,quantile,536,239,111,0.17889988475293592,0.29849026706545106,1.6684765754750022
hk_co2->hk_n2_30_extract1,hk_n2,0.3861998617649078,0.612809366838094,0.3,1,hk_co2,10,quantile,529,235,108,0.17705260991113708,0.29849026706545106,1.68588459224218
hk_co2->hk_n2_10_extract1,hk_n2,0.4507490992546081,0.5336708025672348,0.1,1,hk_co2,10,quantile,483,213,90,0.19479149336049184,0.29849026706545106,1.5323578145840722
hk_co2->hk_n2_5_extract1,hk_n2,0.5156378746032715,0.4955050305671171,0.05,1,hk_co2,10,quantile,456,197,79,0.20227812784712443,0.29849026706545106,1.4756428203203502
hk_co2->hk_n2_3_extract1,hk_n2,0.5822493433952332,0.4426861233083147,0.03,1,hk_co2,10,quantile,409,174,66,0.21278653290447141,0.29849026706545106,1.4027686009596085
hk_co2->hk_n2_1_extract1,hk_n2,0.6738933324813843,0.3428472343397168,0.01,1,hk_co2,10,quantile,414,177,69,0.2321501281758101,0.29849026706545106,1.2857639554667863
hk_co2->hk_nh3_100_extract1,hk_nh3,0.3058384358882904,0.6982925718187575,1.0,1,hk_co2,10,quantile,508,223,105,1.0916543943659616,2.160383469599427,1.9789994715811028
hk_co2->hk_nh3_50_extract1,hk_nh3,0.3288315236568451,0.6753617274885066,0.5,1,hk_co2,10,quantile,498,220,102,1.1323000595980515,2.160383469599427,1.9079602189249452
hk_co2->hk_nh3_30_extract1,hk_nh3,0.3359119594097137,0.6601914839325348,0.3,1,hk_co2,10,quantile,471,215,98,1.1805462187048361,2.160383469599427,1.829986353240417
hk_co2->hk_nh3_10_extract1,hk_nh3,0.3622317314147949,0.6304485704119915,0.1,1,hk_co2,10,quantile,466,213,93,1.2250188435094949,2.160383469599427,1.763551214779891
hk_co2->hk_nh3_5_extract1,hk_nh3,0.4079676270484924,0.6099436292105745,0.05,1,hk_co2,10,quantile,464,212,93,1.2937947194808732,2.160383469599427,1.6698039009358971
hk_co2->hk_nh3_3_extract1,hk_nh3,0.4223074316978454,0.5571230237606899,0.03,1,hk_co2,10,quantile,441,206,83,1.2903479799262747,2.160383469599427,1.674264231980944
hk_co2->hk_nh3_1_extract1,hk_nh3,0.4738047122955322,0.5326426268351288,0.01,1,hk_co2,10,quantile,419,188,86,1.408967066296755,2.160383469599427,1.5333101257488224
hk_co2->hk_h2o_100_extract2,hk_h2o,0.4929345548152923,0.522285925747018,1.0,2,hk_co2,10,quantile,439,204,87,1.821753337002004,2.724305765085555,1.4954306435188696
hk_co2->hk_h2o_50_extract2,hk_h2o,0.471370130777359,0.5431574946563509,0.5,2,hk_co2,10,quantile,441,190,86,1.8186616899068813,2.724305765085555,1.4979728116585798
hk_co2->hk_h2o_30_extract2,hk_h2o,0.4550434052944183,0.5478746682297799,0.3,2,hk_co2,10,quantile,439,186,85,1.8076815642082054,2.724305765085555,1.5070717204989843
hk_co2->hk_h2o_10_extract2,hk_h2o,0.464205652475357,0.5336184208529381,0.1,2,hk_co2,10,quantile,423,181,86,1.823551731186288,2.724305765085555,1.493955843694817
hk_co2->hk_h2o_5_extract2,hk_h2o,0.5100362300872803,0.5217755545923659,0.05,2,hk_co2,10,quantile,439,181,83,1.8377147385943173,2.724305765085555,1.4824421374393495
hk_co2->hk_h2o_3_extract2,hk_h2o,0.4655466675758362,0.5199597641229172,0.03,2,hk_co2,10,quantile,425,186,84,1.8177590586165386,2.724305765085555,1.4987166490365185
hk_co2->hk_h2o_1_extract2,hk_h2o,0.5190722942352295,0.4994358458694558,0.01,2,hk_co2,10,quantile,409,166,75,1.8786025479787667,2.724305765085555,1.4501767646470514
hk_co2->hk_n2_100_extract2,hk_n2,0.5690674185752869,0.4293111783076141,1.0,2,hk_co2,10,quantile,433,173,73,0.21952489813784196,0.29849026706545106,1.3597103089328206
hk_co2->hk_n2_50_extract2,hk_n2,0.5800877809524536,0.4142943699808994,0.5,2,hk_co2,10,quantile,433,165,66,0.22233273957032562,0.29849026706545106,1.3425385197083681
hk_co2->hk_n2_30_extract2,hk_n2,0.6312180161476135,0.3671630642552914,0.3,2,hk_co2,10,quantile,405,156,61,0.23354929926534077,0.29849026706545106,1.2780610689237366
hk_co2->hk_n2_10_extract2,hk_n2,0.736998438835144,0.2375274163657277,0.1,2,hk_co2,10,quantile,376,115,28,0.25734357161063437,0.29849026706545106,1.159890123531325
hk_co2->hk_n2_5_extract2,hk_n2,0.7901737093925476,0.2269019173706258,0.05,2,hk_co2,10,quantile,270,77,36,0.25918300738577615,0.29849026706545106,1.1516583207986655
hk_co2->hk_n2_3_extract2,hk_n2,0.8033763766288757,0.2310289962113522,0.03,2,hk_co2,10,quantile,239,52,15,0.2573520101428695,0.29849026706545106,1.1598520909152548
hk_co2->hk_n2_1_extract2,hk_n2,0.9201568961143494,0.1027013644230784,0.01,2,hk_co2,10,quantile,174,63,23,0.27800265782198824,0.29849026706545106,1.0736957315587303
hk_co2->hk_nh3_100_extract2,hk_nh3,0.4403481483459472,0.5655998524126795,1.0,2,hk_co2,10,quantile,431,209,93,1.310502469805838,2.160383469599427,1.6485153743506533
hk_co2->hk_nh3_50_extract2,hk_nh3,0.413987934589386,0.5912912065753354,0.5,2,hk_co2,10,quantile,428,201,87,1.306120677863772,2.160383469599427,1.6540458368156654
hk_co2->hk_nh3_30_extract2,hk_nh3,0.4040271341800689,0.5912860020047167,0.3,2,hk_co2,10,quantile,429,201,89,1.3460136437609043,2.160383469599427,1.6050234554555385
hk_co2->hk_nh3_10_extract2,hk_nh3,0.403992086648941,0.5878445212601162,0.1,2,hk_co2,10,quantile,428,190,88,1.2931134742249635,2.160383469599427,1.6706835963442943
hk_co2->hk_nh3_5_extract2,hk_nh3,0.4328395426273346,0.5861636974473511,0.05,2,hk_co2,10,quantile,430,199,89,1.3428852992917908,2.160383469599427,1.6087624689456108
hk_co2->hk_nh3_3_extract2,hk_nh3,0.4087102711200714,0.5713822486742995,0.03,2,hk_co2,10,quantile,448,204,84,1.3302408888053199,2.160383469599427,1.6240543256339477
hk_co2->hk_nh3_1_extract2,hk_nh3,0.4529078900814056,0.553255049601145,0.01,2,hk_co2,10,quantile,419,184,78,1.3600632689837355,2.160383469599427,1.5884433605899124
hk_h2o->hk_co2_100_extract0,hk_co2,0.3433029949665069,0.6751593767619803,1.0,0,hk_h2o,10,quantile,528,226,98,0.4076306129456861,0.7664751978727791,1.8803180466107596
hk_h2o->hk_co2_50_extract0,hk_co2,0.340613842010498,0.6716406066983363,0.5,0,hk_h2o,10,quantile,518,226,100,0.4166835502413408,0.7664751978727791,1.8394659386693832
hk_h2o->hk_co2_30_extract0,hk_co2,0.3460646867752075,0.6661962905140272,0.3,0,hk_h2o,10,quantile,521,227,92,0.4093157530067625,0.7664751978727791,1.8725768364456665
hk_h2o->hk_co2_10_extract0,hk_co2,0.3990251123905182,0.6234984574237881,0.1,0,hk_h2o,10,quantile,500,210,88,0.40608704989222805,0.7664751978727791,1.8874652567132955
hk_h2o->hk_co2_5_extract0,hk_co2,0.4050346314907074,0.6288823689188958,0.05,0,hk_h2o,10,quantile,487,206,94,0.41269645933003885,0.7664751978727791,1.8572371546803572
hk_h2o->hk_co2_3_extract0,hk_co2,0.3880168497562408,0.5902211588363626,0.03,0,hk_h2o,10,quantile,487,201,83,0.4545087822000195,0.7664751978727791,1.6863814911621882
hk_h2o->hk_co2_1_extract0,hk_co2,0.4618370831012726,0.5606066452587896,0.01,0,hk_h2o,10,quantile,475,193,82,0.46435245379231627,0.7664751978727791,1.6506323841148227
hk_h2o->hk_n2_100_extract0,hk_n2,0.2229229509830474,0.7764419557318718,1.0,0,hk_h2o,10,quantile,641,293,136,0.13378286373011009,0.29849026706545106,2.2311547140119323
hk_h2o->hk_n2_50_extract0,hk_n2,0.2206896692514419,0.7771731535249357,0.5,0,hk_h2o,10,quantile,623,294,137,0.13314753795079912,0.29849026706545106,2.241800874874229
hk_h2o->hk_n2_30_extract0,hk_n2,0.230663388967514,0.7687447785376603,0.3,0,hk_h2o,10,quantile,625,290,136,0.1363320182275966,0.29849026706545106,2.189436281704147
hk_h2o->hk_n2_10_extract0,hk_n2,0.2542676031589508,0.7369437334024924,0.1,0,hk_h2o,10,quantile,587,276,126,0.14323835204003352,0.29849026706545106,2.083871133773072
hk_h2o->hk_n2_5_extract0,hk_n2,0.2794614732265472,0.7265778210397873,0.05,0,hk_h2o,10,quantile,589,275,126,0.1475485199236276,0.29849026706545106,2.0229973653409212
hk_h2o->hk_n2_3_extract0,hk_n2,0.3297101557254791,0.6844100860250371,0.03,0,hk_h2o,10,quantile,580,264,119,0.1592465949138082,0.29849026706545106,1.8743902638986294
hk_h2o->hk_n2_1_extract0,hk_n2,0.3711170256137848,0.6381020442323501,0.01,0,hk_h2o,10,quantile,557,240,106,0.17304165414132117,0.29849026706545106,1.7249619379024048
hk_h2o->hk_nh3_100_extract0,hk_nh3,0.2224421054124832,0.7805624788165146,1.0,0,hk_h2o,10,quantile,599,269,115,1.0165745024041326,2.160383469599427,2.1251600000691147
hk_h2o->hk_nh3_50_extract0,hk_nh3,0.2109158784151077,0.7917737144752465,0.5,0,hk_h2o,10,quantile,600,270,121,0.9895408647350616,2.160383469599427,2.1832180424179297
hk_h2o->hk_nh3_30_extract0,hk_nh3,0.2099552303552627,0.7876092893622193,0.3,0,hk_h2o,10,quantile,596,264,120,0.9663499852375378,2.160383469599427,2.2356118410540304
hk_h2o->hk_nh3_10_extract0,hk_nh3,0.2025325149297714,0.7933748398761999,0.1,0,hk_h2o,10,quantile,593,258,107,0.9285874769757092,2.160383469599427,2.3265266042952892
hk_h2o->hk_nh3_5_extract0,hk_nh3,0.2251816987991333,0.7847045361015494,0.05,0,hk_h2o,10,quantile,593,252,105,0.9168515064330032,2.160383469599427,2.356306833158148
hk_h2o->hk_nh3_3_extract0,hk_nh3,0.2100612670183181,0.7797070653512728,0.03,0,hk_h2o,10,quantile,585,247,104,0.9093334768885346,2.160383469599427,2.3757878979575335
hk_h2o->hk_nh3_1_extract0,hk_nh3,0.2348012030124664,0.7683937823741218,0.01,0,hk_h2o,10,quantile,580,235,101,0.9241771728914805,2.160383469599427,2.3376291180620896
hk_h2o->hk_co2_100_extract1,hk_co2,0.4109262824058532,0.6111727257594277,1.0,1,hk_h2o,10,quantile,467,200,86,0.4342687545900832,0.7664751978727791,1.7649789209363533
hk_h2o->hk_co2_50_extract1,hk_co2,0.4207329452037811,0.5944040988834072,0.5,1,hk_h2o,10,quantile,459,196,84,0.4530341312640856,0.7664751978727791,1.6918707553757806
hk_h2o->hk_co2_30_extract1,hk_co2,0.4324678480625152,0.58285422630404,0.3,1,hk_h2o,10,quantile,445,194,88,0.45519371523482055,0.7664751978727791,1.6838439816274218
hk_h2o->hk_co2_10_extract1,hk_co2,0.4814725518226623,0.54570480389018,0.1,1,hk_h2o,10,quantile,424,180,80,0.49067999653383704,0.7664751978727791,1.5620673418259539
hk_h2o->hk_co2_5_extract1,hk_co2,0.5054636001586914,0.5368632907841133,0.05,1,hk_h2o,10,quantile,419,172,81,0.489513929844723,0.7664751978727791,1.5657883282625074
hk_h2o->hk_co2_3_extract1,hk_co2,0.4578335881233215,0.5164889259424905,0.03,1,hk_h2o,10,quantile,419,176,80,0.4981080518730499,0.7664751978727791,1.5387729529578582
hk_h2o->hk_co2_1_extract1,hk_co2,0.5336304306983948,0.4923022585582859,0.01,1,hk_h2o,10,quantile,405,161,72,0.5127936773792705,0.7664751978727791,1.4947048524271909
hk_h2o->hk_n2_100_extract1,hk_n2,0.4013614356517792,0.5974950498277385,1.0,1,hk_h2o,10,quantile,526,244,113,0.18549111357264664,0.29849026706545106,1.609189040468771
hk_h2o->hk_n2_50_extract1,hk_n2,0.4207256436347961,0.5751998506631522,0.5,1,hk_h2o,10,quantile,515,232,104,0.19129351094780578,0.29849026706545106,1.5603784236407987
hk_h2o->hk_n2_30_extract1,hk_n2,0.445190817117691,0.5536670120736759,0.3,1,hk_h2o,10,quantile,497,223,89,0.1956491071644244,0.29849026706545106,1.5256408342032375
hk_h2o->hk_n2_10_extract1,hk_n2,0.5015993118286133,0.4810631570570169,0.1,1,hk_h2o,10,quantile,474,198,72,0.21159071439953392,0.29849026706545106,1.410696437754967
hk_h2o->hk_n2_5_extract1,hk_n2,0.5406774282455444,0.4710066902490125,0.05,1,hk_h2o,10,quantile,465,181,69,0.21353074256960544,0.29849026706545106,1.3978795908891248
hk_h2o->hk_n2_3_extract1,hk_n2,0.6279851794242859,0.3989089836007108,0.03,1,hk_h2o,10,quantile,425,172,48,0.22930118043725983,0.29849026706545106,1.3017389029408961
hk_h2o->hk_n2_1_extract1,hk_n2,0.7356676459312439,0.2826077847645908,0.01,1,hk_h2o,10,quantile,417,181,62,0.2525192494424585,0.29849026706545106,1.1820495575069732
hk_h2o->hk_nh3_100_extract1,hk_nh3,0.2244106382131576,0.7786205268731314,1.0,1,hk_h2o,10,quantile,592,255,115,0.9678878742168555,2.160383469599427,2.2320596498302576
hk_h2o->hk_nh3_50_extract1,hk_nh3,0.2258555889129638,0.7770245302655348,0.5,1,hk_h2o,10,quantile,587,251,109,0.9674260580110435,2.160383469599427,2.233125158982192
hk_h2o->hk_nh3_30_extract1,hk_nh3,0.2206571549177169,0.7767831905916728,0.3,1,hk_h2o,10,quantile,583,249,105,0.9522633034604705,2.160383469599427,2.268682896577781
hk_h2o->hk_nh3_10_extract1,hk_nh3,0.2324756979942321,0.762826700100882,0.1,1,hk_h2o,10,quantile,576,238,102,0.961797682013145,2.160383469599427,2.246193258729335
hk_h2o->hk_nh3_5_extract1,hk_nh3,0.2476072311401367,0.7632635584654469,0.05,1,hk_h2o,10,quantile,576,239,106,0.9425466795292312,2.160383469599427,2.2920705324413877
hk_h2o->hk_nh3_3_extract1,hk_nh3,0.2457268089056015,0.7423044077709781,0.03,1,hk_h2o,10,quantile,579,217,99,1.00458656750123,2.160383469599427,2.1505199646189594
hk_h2o->hk_nh3_1_extract1,hk_nh3,0.2973789870738983,0.7066677017244973,0.01,1,hk_h2o,10,quantile,573,195,87,1.0275990344771238,2.160383469599427,2.1023603537139377
hk_h2o->hk_co2_100_extract2,hk_co2,0.5684073567390442,0.4621607014435813,1.0,2,hk_h2o,10,quantile,413,168,69,0.5491988316985014,0.7664751978727791,1.395624232306375
hk_h2o->hk_co2_50_extract2,hk_co2,0.5418295860290527,0.4776642698320505,0.5,2,hk_h2o,10,quantile,408,159,65,0.5512396221502487,0.7664751978727791,1.390457374749206
hk_h2o->hk_co2_30_extract2,hk_co2,0.5168290138244629,0.5014823208448546,0.3,2,hk_h2o,10,quantile,415,156,67,0.5303683705961277,0.7664751978727791,1.445175165727304
hk_h2o->hk_co2_10_extract2,hk_co2,0.5309774279594421,0.4989942506610049,0.1,2,hk_h2o,10,quantile,410,157,64,0.5184280011590406,0.7664751978727791,1.478460260941121
hk_h2o->hk_co2_5_extract2,hk_co2,0.5549030900001526,0.4915637227888696,0.05,2,hk_h2o,10,quantile,405,161,64,0.5304354770979302,0.7664751978727791,1.4449923335939892
hk_h2o->hk_co2_3_extract2,hk_co2,0.4771738648414612,0.4960638281467339,0.03,2,hk_h2o,10,quantile,404,157,65,0.5194531050776903,0.7664751978727791,1.4755426243108967
hk_h2o->hk_co2_1_extract2,hk_co2,0.5383214950561523,0.4878391317806368,0.01,2,hk_h2o,10,quantile,410,157,66,0.5186164056307081,0.7664751978727791,1.4779231616104411
hk_h2o->hk_n2_100_extract2,hk_n2,0.6499115228652954,0.3482366918723351,1.0,2,hk_h2o,10,quantile,424,177,66,0.23805331778357788,0.29849026706545106,1.2538798864245126
hk_h2o->hk_n2_50_extract2,hk_n2,0.6592487096786499,0.3343670186201063,0.5,2,hk_h2o,10,quantile,443,180,60,0.2402174706112411,0.29849026706545106,1.2425835069611422
hk_h2o->hk_n2_30_extract2,hk_n2,0.7913459539413452,0.2066243633547619,0.3,2,hk_h2o,10,quantile,410,175,62,0.2623711595676369,0.29849026706545106,1.1376641684144517
hk_h2o->hk_n2_10_extract2,hk_n2,0.8226723074913025,0.1488919550312716,0.1,2,hk_h2o,10,quantile,363,150,54,0.27195180352304277,0.29849026706545106,1.097585172073182
hk_h2o->hk_n2_5_extract2,hk_n2,0.7829314470291138,0.2339878484689166,0.05,2,hk_h2o,10,quantile,275,115,41,0.2599860574672624,0.29849026706545106,1.1481010557769513
hk_h2o->hk_n2_3_extract2,hk_n2,0.8055457472801208,0.2289530089096935,0.03,2,hk_h2o,10,quantile,246,103,39,0.26044533495577316,0.29849026706545106,1.146076458294553
hk_h2o->hk_n2_1_extract2,hk_n2,0.839862048625946,0.1810011698431044,0.01,2,hk_h2o,10,quantile,205,70,20,0.2696064922656121,0.29849026706545106,1.1071330833212396
hk_h2o->hk_nh3_100_extract2,hk_nh3,0.2888988256454468,0.7150033544433334,1.0,2,hk_h2o,10,quantile,577,213,94,1.0948940193819172,2.160383469599427,1.9731439128866493
hk_h2o->hk_nh3_50_extract2,hk_nh3,0.2864755988121032,0.7171773603197977,0.5,2,hk_h2o,10,quantile,575,203,79,1.0712534625992056,2.160383469599427,2.016687502094641
hk_h2o->hk_nh3_30_extract2,hk_nh3,0.2703152000904083,0.7265491960103642,0.3,2,hk_h2o,10,quantile,577,200,76,1.0688982090954084,2.160383469599427,2.021131152822985
hk_h2o->hk_nh3_10_extract2,hk_nh3,0.2527438104152679,0.7421490999868529,0.1,2,hk_h2o,10,quantile,573,201,76,0.9867208253008974,2.160383469599427,2.1894576603677383
hk_h2o->hk_nh3_5_extract2,hk_nh3,0.2707868814468384,0.7411016303576322,0.05,2,hk_h2o,10,quantile,568,193,77,0.9906723180898573,2.160383469599427,2.18072457476648
hk_h2o->hk_nh3_3_extract2,hk_nh3,0.2657837569713592,0.7212703678645163,0.03,2,hk_h2o,10,quantile,571,199,73,1.1032929550955155,2.160383469599427,1.9581231436508137
hk_h2o->hk_nh3_1_extract2,hk_nh3,0.2733303904533386,0.7303889778390174,0.01,2,hk_h2o,10,quantile,577,191,67,1.028677809208797,2.160383469599427,2.1001556077709855
hk_n2->hk_co2_100_extract0,hk_co2,0.3457393050193786,0.672854059283281,1.0,0,hk_n2,10,quantile,538,228,92,0.3940253116282703,0.7664751978727791,1.9452435547995552
hk_n2->hk_co2_50_extract0,hk_co2,0.3582263588905334,0.6546617946786438,0.5,0,hk_n2,10,quantile,524,222,94,0.41375143148361715,0.7664751978727791,1.852501621865998
hk_n2->hk_co2_30_extract0,hk_co2,0.3849493563175201,0.6286892776231581,0.3,0,hk_n2,10,quantile,519,215,91,0.39081203798237796,0.7664751978727791,1.9612374322700368
hk_n2->hk_co2_10_extract0,hk_co2,0.4009061455726623,0.6217235730048818,0.1,0,hk_n2,10,quantile,498,203,82,0.39565793674366573,0.7664751978727791,1.9372167892826933
hk_n2->hk_co2_5_extract0,hk_co2,0.4551551938056946,0.5829588016934049,0.05,0,hk_n2,10,quantile,472,193,77,0.4342385155460174,0.7664751978727791,1.7651018286781925
hk_n2->hk_co2_3_extract0,hk_co2,0.4367566406726837,0.5387480934725191,0.03,0,hk_n2,10,quantile,470,187,71,0.46022888071544193,0.7664751978727791,1.6654217716221253
hk_n2->hk_co2_1_extract0,hk_co2,0.5693655610084534,0.4583037441019805,0.01,0,hk_n2,10,quantile,419,156,57,0.49302139212794177,0.7664751978727791,1.5546489667812924
hk_n2->hk_h2o_100_extract0,hk_h2o,0.2481518536806106,0.7595104239320118,1.0,0,hk_n2,10,quantile,620,282,124,1.3182889449881015,2.724305765085555,2.066546772953591
hk_n2->hk_h2o_50_extract0,hk_h2o,0.2562660574913025,0.7516320676539368,0.5,0,hk_n2,10,quantile,622,289,119,1.3844844055624252,2.724305765085555,1.9677403040006423
hk_n2->hk_h2o_30_extract0,hk_h2o,0.2702728807926178,0.7314602751341434,0.3,0,hk_n2,10,quantile,615,284,114,1.4417306331140172,2.724305765085555,1.8896080186638493
hk_n2->hk_h2o_10_extract0,hk_h2o,0.3109529614448547,0.6875895458705745,0.1,0,hk_n2,10,quantile,598,275,114,1.484735101683279,2.724305765085555,1.8348766470173337
hk_n2->hk_h2o_5_extract0,hk_h2o,0.4046114087104797,0.6206248204437966,0.05,0,hk_n2,10,quantile,557,258,91,1.62236720841194,2.724305765085555,1.6792164874635573
hk_n2->hk_h2o_3_extract0,hk_h2o,0.405015617609024,0.5823753359498658,0.03,0,hk_n2,10,quantile,548,263,101,1.7150585473812396,2.724305765085555,1.5884622535162762
hk_n2->hk_h2o_1_extract0,hk_h2o,0.4993401169776916,0.5184645408644581,0.01,0,hk_n2,10,quantile,494,254,88,1.9338415815224255,2.724305765085555,1.4087533286676115
hk_n2->hk_nh3_100_extract0,hk_nh3,0.2506020069122314,0.7527829349053712,1.0,0,hk_n2,10,quantile,587,255,107,0.9616281357271855,2.160383469599427,2.2465892888686536
hk_n2->hk_nh3_50_extract0,hk_nh3,0.2573740780353546,0.7459079286622968,0.5,0,hk_n2,10,quantile,577,255,108,0.9990471648909361,2.160383469599427,2.1624439220897758
hk_n2->hk_nh3_30_extract0,hk_nh3,0.2750516235828399,0.721757854549802,0.3,0,hk_n2,10,quantile,561,243,103,1.0402538316944867,2.160383469599427,2.0767849190041843
hk_n2->hk_nh3_10_extract0,hk_nh3,0.3288845121860504,0.6644698330186235,0.1,0,hk_n2,10,quantile,543,220,86,1.1442967212055084,2.160383469599427,1.887957406120572
hk_n2->hk_nh3_5_extract0,hk_nh3,0.4427067637443542,0.5767296706967269,0.05,0,hk_n2,10,quantile,517,210,71,1.2648556195268383,2.160383469599427,1.708007962527447
hk_n2->hk_nh3_3_extract0,hk_nh3,0.4355548918247223,0.5432302447230805,0.03,0,hk_n2,10,quantile,476,192,69,1.335756752241193,2.160383469599427,1.6173479684640468
hk_n2->hk_nh3_1_extract0,hk_nh3,0.5267389416694641,0.4804287850344695,0.01,0,hk_n2,10,quantile,431,165,56,1.4997035521605648,2.160383469599427,1.4405403431145083
hk_n2->hk_co2_100_extract1,hk_co2,0.5530447363853455,0.4766972967406239,1.0,1,hk_n2,10,quantile,445,182,73,0.5224580496846308,0.7664751978727791,1.467055964273961
hk_n2->hk_co2_50_extract1,hk_co2,0.582660973072052,0.4383019919167099,0.5,1,hk_n2,10,quantile,423,179,70,0.5372068363768858,0.7664751978727791,1.426778562689486
hk_n2->hk_co2_30_extract1,hk_co2,0.6042778491973877,0.417131266360064,0.3,1,hk_n2,10,quantile,417,180,68,0.5444558482963867,0.7664751978727791,1.4077821007361668
hk_n2->hk_co2_10_extract1,hk_co2,0.6944282054901123,0.3447696355989066,0.1,1,hk_n2,10,quantile,395,158,59,0.5804571499459871,0.7664751978727791,1.3204681826110702
hk_n2->hk_co2_5_extract1,hk_co2,0.7903719544410706,0.2758126860224485,0.05,1,hk_n2,10,quantile,391,149,52,0.6255291392991066,0.7664751978727791,1.2253229301701274
hk_n2->hk_co2_3_extract1,hk_co2,0.7479986548423767,0.2100497884985489,0.03,1,hk_n2,10,quantile,349,134,43,0.6332818785042659,0.7664751978727791,1.210322328633656
hk_n2->hk_co2_1_extract1,hk_co2,0.8844541311264038,0.1585276778005322,0.01,1,hk_n2,10,quantile,331,121,42,0.6863450348055683,0.7664751978727791,1.1167490970338416
hk_n2->hk_h2o_100_extract1,hk_h2o,0.5723409652709961,0.4453313658936407,1.0,1,hk_n2,10,quantile,469,231,98,2.08651685858152,2.724305765085555,1.3056715807882924
hk_n2->hk_h2o_50_extract1,hk_h2o,0.6107696890830994,0.4080539604981957,0.5,1,hk_n2,10,quantile,444,217,95,2.1510692536605047,2.724305765085555,1.2664891009201893
hk_n2->hk_h2o_30_extract1,hk_h2o,0.627842366695404,0.3761838885241206,0.3,1,hk_n2,10,quantile,445,211,94,2.1682622547752146,2.724305765085555,1.2564466125284213
hk_n2->hk_h2o_10_extract1,hk_h2o,0.6943510174751282,0.3023945941834101,0.1,1,hk_n2,10,quantile,421,205,93,2.2822803080861807,2.724305765085555,1.1936771111914983
hk_n2->hk_h2o_5_extract1,hk_h2o,0.7989475727081299,0.2508839207222673,0.05,1,hk_n2,10,quantile,406,198,67,2.3556457555115955,2.724305765085555,1.1565006150485027
hk_n2->hk_h2o_3_extract1,hk_h2o,0.7723965644836426,0.2035568659579899,0.03,1,hk_n2,10,quantile,350,177,82,2.400444584989241,2.724305765085555,1.1349171658123347
hk_n2->hk_h2o_1_extract1,hk_h2o,0.9038532376289368,0.1283745101575182,0.01,1,hk_n2,10,quantile,306,138,50,2.5324182539697406,2.724305765085555,1.0757724403601252
hk_n2->hk_nh3_100_extract1,hk_nh3,0.598283052444458,0.4097978321817364,1.0,1,hk_n2,10,quantile,405,174,64,1.6090566005075824,2.160383469599427,1.3426398231845458
